code_discription,address_raw,data_short,cost
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17м (гапраж литер д1)",08-2022,554.024370910679
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17м (гапраж литер д1)",09-2022,512.5359892641661
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17м (гапраж литер д1)",10-2022,968.6634014036466
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17м (гапраж литер д1)",11-2022,805.8601125137893
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17м (гапраж литер д1)",12-2022,2219.92830665162
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17н (литер б)",04-2022,897.7526355001626
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17н (литер б)",05-2022,958.5025686945014
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17н (литер б)",06-2022,507.7094400413828
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17н (литер б)",07-2022,526.3300779741536
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17н (литер б)",08-2022,554.024370910679
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17н (литер б)",09-2022,512.5359892641661
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17н (литер б)",10-2022,968.6634014036466
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17н (литер б)",11-2022,805.8601125137893
Водоснабжение,"134.1000.03 якутия оплата услуг водоснабжения ул. кирова,17н (литер б)",12-2022,2219.92830665162
Водоснабжение,"зо 134.1000.03 якутия оплата услуг водоснабжения ул. октябрьская,22",01-2023,1846.729280505797
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",02-2022,29752.98578359669
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",03-2022,9160.249621877294
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",04-2022,9959.781830210628
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",05-2022,10038.51155345239
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",06-2022,1659.712572412032
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",07-2022,10888.51207716451
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",08-2022,2025.561924327609
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",09-2022,1660.461163270618
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",10-2022,6638.025702079031
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",11-2022,1499.234820668679
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17 (литера,а3,а4,а5)",12-2022,4302.187875492856
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",02-2022,844.7058879617605
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",03-2022,1837.360172063721
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",04-2022,817.1514130158735
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",05-2022,837.3532507936511
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",06-2022,963.5985886694682
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",07-2022,3145.109725491731
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",08-2022,1415.081725844156
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",09-2022,978.862941428572
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",10-2022,2006.807957355929
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",11-2022,2086.767140689262
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. октябрьская,22",12-2022,3035.190501190793
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. покровск ул. орджоникидзе,24",02-2022,914.6322687554112
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. покровск ул. орджоникидзе,24",03-2022,430.5978204220781
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. покровск ул. орджоникидзе,24",04-2022,1203.315839608586
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. покровск ул. орджоникидзе,24",05-2022,1281.748551275252
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. покровск ул. орджоникидзе,24",06-2022,427.2456929978356
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. покровск ул. орджоникидзе,24",07-2022,451.276313831169
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",02-2022,624.8541500141745
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",03-2022,598.2419977371561
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",04-2022,1340.808596770912
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",05-2022,1277.023732604245
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",06-2022,394.6756355875594
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",07-2022,426.0896002921693
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",08-2022,361.5316210176762
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",09-2022,356.0675497998898
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",10-2022,1132.442323529611
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",11-2022,425.5342267428168
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г. ленск, ул. ленина,70",12-2022,3035.649189365155
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г.нерюнгри пр. ленина,25",02-2022,2961.358467389837
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г.нерюнгри пр. ленина,25",03-2022,2966.189287389838
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г.нерюнгри пр. ленина,25",04-2022,3921.815793131311
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г.нерюнгри пр. ленина,25",05-2022,3816.787203131312
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г.нерюнгри пр. ленина,25",07-2022,2952.45520831608
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г.нерюнгри пр. ленина,25",08-2022,2901.468126092524
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г.нерюнгри пр. ленина,25",10-2022,3392.247728412699
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г.нерюнгри пр. ленина,25",11-2022,3048.336673705467
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения г.нерюнгри пр. ленина,25",12-2022,12479.85889848689
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17б (литера2)",04-2022,897.7526355001626
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17б (литера2)",05-2022,958.5025686945014
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17б (литера2)",06-2022,507.7094400413828
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17б (литера2)",07-2022,526.3300779741536
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17б (литера2)",08-2022,554.024370910679
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17б (литера2)",09-2022,512.5359892641661
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17б (литера2)",10-2022,968.6634014036466
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17б (литера2)",11-2022,805.8601125137893
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17б (литера2)",12-2022,2219.92830665162
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17н (литерб)",04-2022,897.7526355001626
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17н (литерб)",05-2022,958.5025686945014
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17н (литерб)",06-2022,507.7094400413828
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17н (литерб)",07-2022,526.3300779741536
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17н (литерб)",08-2022,554.024370910679
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17н (литерб)",09-2022,512.5359892641661
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17н (литерб)",10-2022,968.6634014036466
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17н (литерб)",11-2022,805.8601125137893
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17н (литерб)",12-2022,2219.92830665162
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17в (литера6)",04-2022,897.7526355001626
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17в (литера6)",05-2022,958.5025686945014
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17в (литера6)",06-2022,507.7094400413828
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17в (литера6)",07-2022,526.3300779741536
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17в (литера6)",08-2022,554.024370910679
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17в (литера6)",09-2022,512.5359892641661
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17в (литера6)",10-2022,968.6634014036466
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17в (литера6)",11-2022,805.8601125137893
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17в (литера6)",12-2022,2219.92830665162
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17м (гараж литер д1)",04-2022,897.7526355001626
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17м (гараж литер д1)",05-2022,958.5025686945014
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17м (гараж литер д1)",06-2022,507.7094400413828
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17м (гараж литер д1)",07-2022,526.3300779741536
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17м (гараж литер д1)",08-2022,554.024370910679
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17м (гараж литер д1)",09-2022,512.5359892641661
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17м (гараж литер д1)",10-2022,968.6634014036466
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17м (гараж литер д1)",11-2022,805.8601125137893
Водоснабжение,"134.1000.03 якутия оплата услуг водоотведения ул. кирова,17м (гараж литер д1)",12-2022,2219.92830665162
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",02-2022,870.3974567117605
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",03-2022,1837.360172063721
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",04-2022,817.1514130158735
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",05-2022,909.7517185714289
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",06-2022,963.5985886694682
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",07-2022,3145.109725491731
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",08-2022,1415.081725844156
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",09-2022,978.862941428572
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",10-2022,2006.807957355929
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",11-2022,2086.767140689262
Водоснабжение,"134.1000.03 якутия плата за негативное воздействие на центральные системы водоотведения ул. октябрьская,22",12-2022,3035.190501190793
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",02-2022,300525.786954127
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",03-2022,297840.1137444841
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",04-2022,272657.2018645636
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",05-2022,95582.52014833335
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",06-2022,95100.57043583336
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",07-2022,51180.18194666665
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",08-2022,48356.42384666664
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",09-2022,48340.30324666665
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",10-2022,50955.65584666663
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",11-2022,71793.52141388883
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17 (литер а,а3,а4,а5)",12-2022,320989.6497158336
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17а (литер а1)",04-2022,78596.07451229567
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17а (литер а1)",05-2022,61483.65120285978
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17а (литер а1)",06-2022,61375.02114731466
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17а (литер а1)",07-2022,50929.35209666665
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17а (литер а1)",08-2022,44510.96148
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17а (литер а1)",09-2022,44493.69048
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17а (литер а1)",10-2022,47155.47367999997
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17а (литер а1)",11-2022,71424.37145499994
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17а (литер а1)",12-2022,234131.9533141671
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17б (литер а2)",04-2022,78596.07451229567
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17б (литер а2)",05-2022,61483.65120285978
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17б (литер а2)",06-2022,61375.02114731466
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17б (литер а2)",07-2022,50929.35209666665
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17б (литер а2)",08-2022,44510.96148
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17б (литер а2)",09-2022,44493.69048
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17б (литер а2)",10-2022,47155.47367999997
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17б (литер а2)",11-2022,71424.37145499994
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17б (литер а2)",12-2022,234131.9533141671
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17н (литер б)",04-2022,78596.07451229567
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17н (литер б)",05-2022,61483.65120285978
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17н (литер б)",06-2022,61375.02114731466
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17н (литер б)",07-2022,50929.35209666665
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17н (литер б)",08-2022,44510.96148
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17н (литер б)",09-2022,44493.69048
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17н (литер б)",10-2022,47155.47367999997
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17н (литер б)",11-2022,71424.37145499994
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17н (литер б)",12-2022,234131.9533141671
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17в (литер а6)",04-2022,78596.07451229567
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17в (литер а6)",05-2022,61483.65120285978
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17в (литер а6)",06-2022,61375.02114731466
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17в (литер а6)",07-2022,50929.35209666665
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17в (литер а6)",08-2022,44510.96148
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17в (литер а6)",09-2022,44493.69048
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17в (литер а6)",10-2022,47155.47367999997
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17в (литер а6)",11-2022,71424.37145499994
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17в (литер а6)",12-2022,234131.9533141671
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17м (гараж, литер д1)",04-2022,78596.07451229567
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17м (гараж, литер д1)",05-2022,61483.65120285978
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17м (гараж, литер д1)",06-2022,61375.02114731466
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17м (гараж, литер д1)",07-2022,50929.35209666665
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17м (гараж, литер д1)",08-2022,44510.96148
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17м (гараж, литер д1)",09-2022,44493.69048
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17м (гараж, литер д1)",10-2022,47155.47367999997
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17м (гараж, литер д1)",11-2022,71424.37145499994
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17м (гараж, литер д1)",12-2022,234131.9533141671
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17д (дэс, литер е)",04-2022,78596.07451229567
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17д (дэс, литер е)",05-2022,61483.65120285978
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17д (дэс, литер е)",06-2022,61375.02114731466
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17д (дэс, литер е)",07-2022,50929.35209666665
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17д (дэс, литер е)",08-2022,44510.96148
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17д (дэс, литер е)",09-2022,44493.69048
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17д (дэс, литер е)",10-2022,47155.47367999997
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17д (дэс, литер е)",11-2022,71424.37145499994
Газ,"134.1000. якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17д (дэс, литер е)",12-2022,234131.9533141671
Газ,"зо 134.1000.04 якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17а (литер а1)",01-2023,128726.3612098896
Газ,"зо 134.1000.04 якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17б (литер а2)",01-2023,128726.3612098896
Газ,"зо 134.1000.04 якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17н (литер б)",01-2023,128726.3612098896
Газ,"зо 134.1000.04 якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17в (литер а6)",01-2023,128726.3612098896
Газ,"зо 134.1000.04 якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17м (гараж, литер д1)",01-2023,128726.3612098896
Газ,"зо 134.1000.04 якутия оплата потребления газа (включая расходы по его транспортировке до трубопровода потребителя) ул. кирова,17д (дэс, литер е)",01-2023,128726.3612098896
Газ,"зо 134.1000.04 якутия оплата потребления газа (включая расходы по его транспортировке до трубопров.потреб) ул. кирова 17 (литер а,а3,а4,а5)",01-2023,247983.0368858333
Коммунальные услуги (расходы прошлых лет),134.1000.05 якутия. оплата потребления электроэнергии г. ленск,01-2022,48021.61962449929
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",02-2022,3960.596875714286
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",03-2022,4080.918133809524
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",04-2022,3804.986282142857
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",05-2022,3874.981666190477
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",06-2022,3920.714260476192
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",07-2022,3965.389892976191
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",08-2022,5303.299976666667
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",09-2022,3937.547886666668
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",10-2022,4261.022945000002
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",11-2022,4613.170153333334
Электроэнергия,"134.1000.01 общежитие дгу оплата потребления электроэнергии ул. верхнепортовая,44",12-2022,73123.54021857139
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",02-2022,26986.25861611111
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",03-2022,21112.88341777778
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",04-2022,53113.06326666665
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",05-2022,20305.04174083334
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",06-2022,18552.28940333334
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",07-2022,14256.34663904762
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",08-2022,12397.48441583334
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",09-2022,15107.48592238095
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",10-2022,15676.65531833333
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",11-2022,15329.29365333334
Отопление,"134.1000.02 общежитие дгу оплата тепловой энергии ул.верхнепортовая,44",12-2022,82474.93471690474
Отопление,зо 134.1000.02 общежитие дгу оплата тепловой энергии по тарифам,01-2023,54125.86578149535
Водоснабжение,"134.1000.03 общежитие дгу оплата услуг водоснабжения  ул. верхнепортовая,44",02-2022,2142.979373267259
Водоснабжение,"134.1000.03 общежитие дгу оплата услуг водоснабжения  ул. верхнепортовая,44",03-2022,796.710372139953
Водоснабжение,"134.1000.03 общежитие дгу оплата услуг водоснабжения  ул. верхнепортовая,44",04-2022,2379.845560025684
Водоснабжение,"134.1000.03 общежитие дгу оплата услуг водоснабжения  ул. верхнепортовая,44",05-2022,2007.528702487418
Водоснабжение,"134.1000.03 общежитие дгу оплата услуг водоснабжения  ул. верхнепортовая,44",06-2022,701.786084686264
Водоснабжение,"134.1000.03 общежитие дгу оплата услуг водоснабжения  ул. верхнепортовая,44",07-2022,2027.251963528847
